8470
1957
1882
2144
2515
925
2074
4363
2096
9853
5540
1671
5756
1420
4763
4839
2545
4362
2892
1738
16173
4438
3106
2382
3126
685
4080
2469
3578
11316
8046
21849
3698
3867
5549
19190
9423
6560
3886
3188
14993
3119
4852
3852
3729
3459
14395
13348
15996
2965
7932
2992
42855
33832
7141
9587
5594
10507
4344
3624
16294
6187
4812
4065
21983
5703
9055
918
6049
19965
14287
2746
1839
4427
4460
4462
7962
3631
4010
2348
5019
5936
4879
3916
16045
18426
4372
4879
5772
3209
2423
