4193
213
239
3300
2876
2459
2584
2428
2795
2881
189969
2324
1781
1515
585
1722
2952
2360
2442
2762
2118
2143
2039
2193
2131
1883
226
2254
1851
1914
2370
1870
2175
1689
1874
1650
215
1703
1549
1285
1267
1101
1263
